brand,year,fuel,transmission,km_driven,owner,mileage,engine,age,price
Tata,2010,Diesel,Manual,185376,Second,27.9,1508,16,35000.0
Maruti,2006,Diesel,Automatic,237807,First,15.0,1385,20,35000.0
Skoda,2019,Petrol,Automatic,89100,First,27.0,1306,7,308916.36
Maruti,2008,Petrol,Manual,218550,First,17.9,1594,18,35000.0
Honda,2023,Petrol,Manual,55776,First,17.5,1316,3,354439.09
Ford,2014,Petrol,Manual,137253,Second,17.1,1349,12,53359.16
MG,2009,Petrol,Manual,203761,Second,17.5,1278,17,38288.0
Maruti,2018,Diesel,Manual,95445,First,18.3,1160,8,124124.53
Hyundai,2024,Diesel,Manual,13697,Fourth,11.2,1476,2,279574.8
Hyundai,2023,Petrol,Manual,35306,Second,14.8,600,3,271471.25
Toyota,2011,Petrol,Automatic,183716,Second,15.0,1433,15,52774.89
Maruti,2012,Diesel,Automatic,167012,Second,16.4,1430,14,37868.49
Tata,2008,Petrol,Manual,214913,Second,21.1,1188,18,35000.0
MG,2021,Diesel,Manual,61001,Second,20.8,827,5,360539.28
Honda,2019,Electric,Manual,82960,First,20.1,1754,7,276358.49
Maruti,2020,CNG,Automatic,75215,Second,15.4,913,6,129811.84
Mahindra,2024,Petrol,Automatic,23500,Second,20.0,683,2,425233.64
Maruti,2016,Petrol,Automatic,100453,Second,21.6,1457,10,90050.77
Tata,2012,Petrol,Manual,175935,Third,18.2,1587,14,35000.0
Maruti,2024,Petrol,Manual,21941,First,17.9,885,2,279963.69
Hyundai,2012,Diesel,Manual,181115,Second,17.9,1934,14,44081.71
Hyundai,2021,Diesel,Automatic,57007,First,19.2,1346,5,333004.47
Honda,2013,Petrol,Automatic,151596,First,13.5,1632,13,65608.12
Maruti,2021,Petrol,Automatic,52088,Third,18.9,1430,5,178605.13
Skoda,2014,Petrol,Manual,132106,Fourth,24.3,1117,12,65702.42
Maruti,2021,Diesel,Manual,54638,First,24.5,890,5,226107.61
Toyota,2026,Petrol,Automatic,13120,First,16.5,1663,0,907391.93
Nissan,2026,Petrol,Manual,11915,Second,17.8,1399,0,437918.31
Kia,2005,Electric,Manual,266776,First,28.2,687,21,35000.0
Tata,2021,Petrol,Manual,70437,First,20.5,1813,5,210919.26
Volvo,2015,Diesel,Automatic,126194,First,16.4,2305,11,552601.27
Chevrolet,2026,Petrol,Automatic,9033,Second,15.8,1193,0,401619.01
Renault,2019,Petrol,Automatic,77189,First,11.5,1672,7,166258.49
Volkswagen,2024,Petrol,Manual,32407,Test Drive,17.9,1347,2,560605.35
Honda,2023,Diesel,Manual,31366,First,14.3,986,3,384713.18
Tata,2024,CNG,Automatic,14089,First,9.0,1942,2,424952.56
Maruti,2011,Diesel,Manual,170078,Third,25.6,1147,15,35000.0
Volkswagen,2023,Diesel,Automatic,36207,Second,20.2,1068,3,535233.95
Tata,2024,Petrol,Manual,16877,First,15.5,1616,2,385191.58
Jeep,2021,Petrol,Manual,66656,Third,16.8,1442,5,367333.28
Mahindra,2022,Petrol,Manual,42390,First,12.6,1006,4,313124.79
Mahindra,2009,Diesel,Manual,201029,First,10.2,1179,17,35757.83
Hyundai,2024,Diesel,Automatic,16318,First,21.0,1609,2,535055.17
Chevrolet,2024,Petrol,Automatic,23023,First,18.1,1638,2,402652.24
Renault,2010,Petrol,Manual,195258,First,22.1,1093,16,35000.0
Maruti,2018,Petrol,Automatic,99674,Second,9.8,968,8,94220.18
Kia,2013,Petrol,Manual,170194,Second,16.5,1576,13,57887.23
Hyundai,2025,Petrol,Automatic,6662,First,18.2,1170,1,631650.21
Tata,2016,Petrol,Automatic,120762,Third,14.1,600,10,58694.74
Honda,2011,Petrol,Manual,182812,Second,22.9,1765,15,41182.84
Skoda,2023,Petrol,Automatic,33322,Second,12.9,1591,3,454847.88
Ford,2012,Petrol,Manual,158693,Second,19.6,1520,14,39973.49
Tata,2008,Diesel,Manual,220658,Test Drive,13.0,1332,18,35000.0
Hyundai,2016,Petrol,Manual,105031,First,18.0,635,10,97096.15
Hyundai,2016,Petrol,Manual,114107,First,17.3,1364,10,102273.17
Toyota,2013,Petrol,Manual,153272,First,21.9,1340,13,82856.76
Kia,2023,Petrol,Manual,45708,First,11.7,1646,3,436402.71
Tata,2022,Electric,Manual,34117,First,11.9,1355,4,326211.07
Maruti,2025,Petrol,Automatic,11890,Second,15.7,1124,1,352130.51
Maruti,2011,Petrol,Manual,174515,Second,17.6,1973,15,35000.0
Hyundai,2013,Diesel,Manual,158433,First,21.7,1272,13,51241.19
Hyundai,2019,Diesel,Automatic,78591,First,19.4,1459,7,211024.54
Maruti,2006,Petrol,Automatic,239233,Second,15.0,2110,20,35000.0
Maruti,2013,Petrol,Automatic,134855,Third,13.1,2057,13,44720.78
Tata,2015,Petrol,Automatic,137583,First,13.6,1128,11,78902.64
Renault,2015,Petrol,Automatic,122495,First,19.1,2029,11,85732.6
Tata,2025,Diesel,Manual,18415,First,18.7,1428,1,488100.21
Hyundai,2010,Petrol,Automatic,190769,Third,17.7,1259,16,35000.0
Toyota,2020,CNG,Manual,64554,First,10.9,1629,6,273249.76
MG,2013,Diesel,Manual,155736,Second,17.0,1309,13,72266.02
Hyundai,2012,CNG,Automatic,166595,Fourth,21.2,1186,14,35000.0
Hyundai,2014,Petrol,Manual,134742,Third,15.9,1500,12,52766.0
Chevrolet,2012,Diesel,Automatic,166707,First,19.5,2011,14,47124.8
Maruti,2013,Diesel,Automatic,149026,Second,18.6,600,13,41711.14
Honda,2009,Diesel,Manual,213536,First,15.9,1483,17,35000.0
Nissan,2009,Petrol,Manual,196707,Second,23.4,1180,17,35000.0
Maruti,2014,Petrol,Automatic,143308,First,20.3,1867,12,56634.58
Maruti,2008,Diesel,Manual,211823,First,18.8,854,18,35000.0
Mahindra,2017,LPG,Manual,101990,First,16.8,1781,9,141072.14
Mahindra,2017,Petrol,Automatic,103153,Second,17.3,1583,9,142034.78
BMW,2011,Diesel,Manual,189257,First,13.6,1832,15,250020.66
Maruti,2023,Diesel,Automatic,27362,Second,12.2,1721,3,274886.9
Tata,2025,Petrol,Manual,22162,First,14.9,1772,1,418145.61
Maruti,2020,LPG,Manual,73851,First,7.6,1379,6,111104.79
Hyundai,2025,Diesel,Manual,10675,Second,15.1,1574,1,501014.67
Tata,2005,CNG,Manual,245130,First,14.4,1332,21,35000.0
Tata,2015,Diesel,Manual,140147,Second,12.7,1360,11,63957.44
Mahindra,2010,Diesel,Automatic,218325,First,20.0,1543,16,58048.72
Maruti,2012,Diesel,Automatic,171425,First,22.1,895,14,39578.42
Maruti,2022,Petrol,Manual,50290,Second,18.5,1227,4,205408.38
Tata,2014,Petrol,Automatic,138079,Second,20.2,1150,12,65648.68
Skoda,2011,Diesel,Manual,175481,First,20.0,1393,15,65098.59
Maruti,2009,Petrol,Manual,193845,First,17.8,914,17,35000.0
MG,2025,Diesel,Manual,7687,First,21.1,877,1,860535.37
Maruti,2018,Petrol,Automatic,108052,First,8.9,1318,8,94314.51
Toyota,2007,Petrol,Manual,230112,Second,20.7,922,19,35000.0
Renault,2006,Diesel,Manual,257831,First,10.8,1572,20,35000.0
Maruti,2016,Petrol,Automatic,119450,First,12.7,1161,10,86224.23
Hyundai,2006,Diesel,Manual,234851,First,19.4,1680,20,35000.0
Mahindra,2006,Diesel,Manual,252098,First,16.3,769,20,35000.0
BMW,2020,Diesel,Automatic,60720,First,11.3,1463,6,1500975.0
Kia,2018,Petrol,Manual,82622,First,19.4,1172,8,197857.07
Tata,2012,Diesel,Automatic,165990,First,19.0,1913,14,54305.45
Honda,2007,Diesel,Manual,218370,Second,21.7,1267,19,35000.0
Toyota,2023,Petrol,Automatic,46932,First,12.2,1188,3,503439.4
Honda,2014,Petrol,Automatic,150114,First,18.2,1175,12,85975.57
Hyundai,2009,Petrol,Automatic,213860,Second,14.3,1246,17,35000.0
Honda,2020,Petrol,Automatic,72360,First,18.2,1637,6,274168.71
Chevrolet,2012,Petrol,Manual,181065,Second,19.6,1249,14,35000.0
BMW,2010,LPG,Manual,197015,Second,16.9,1267,16,129498.07
Kia,2026,Diesel,Manual,500,First,16.3,790,0,655453.64
Renault,2012,Petrol,Automatic,160165,Second,19.3,1451,14,35000.0
Honda,2018,Petrol,Manual,92327,Second,12.9,1114,8,125646.13
Maruti,2007,Diesel,Automatic,237411,First,10.9,614,19,35000.0
Honda,2019,Petrol,Manual,88351,First,17.2,1239,7,195018.31
Mercedes,2019,Diesel,Manual,76401,Third,24.7,1775,7,1239433.11
Nissan,2026,Petrol,Manual,15231,First,23.7,1863,0,545376.04
Toyota,2025,CNG,Manual,7403,First,17.4,1177,1,580483.82
Maruti,2025,Electric,Automatic,15791,First,23.6,1317,1,649522.18
Maruti,2005,Electric,Automatic,245851,Second,24.3,1375,21,35000.0
Maruti,2015,Diesel,Automatic,125322,Second,16.3,1729,11,78409.23
Mercedes,2025,Diesel,Manual,18992,Second,19.4,1365,1,3207196.73
Maruti,2016,Petrol,Manual,119996,First,18.0,1118,10,77076.63
Ford,2012,Petrol,Manual,169724,First,11.0,716,14,35424.31
Maruti,2020,Petrol,Manual,64089,First,8.3,1879,6,173658.59
Hyundai,2026,CNG,Automatic,9215,First,13.7,1476,0,535004.8
Maruti,2025,Petrol,Manual,28765,First,16.6,1384,1,361817.57
Tata,2024,Diesel,Manual,27306,First,16.5,710,2,381292.5
Maruti,2012,Diesel,Automatic,179946,First,18.0,1489,14,43804.62
Nissan,2021,Petrol,Manual,57759,Second,15.5,1430,5,193297.25
Kia,2010,Petrol,Manual,190572,First,22.4,1514,16,44987.82
Honda,2023,Petrol,Manual,34203,Third,18.9,1790,3,328135.35
Lexus,2008,Petrol,Manual,202714,Third,17.2,2130,18,129303.29
Maruti,2009,Diesel,Manual,190469,First,17.1,1350,17,35000.0
Maruti,2014,CNG,Manual,147439,First,11.5,1394,12,41937.07
Honda,2025,Petrol,Manual,19606,First,16.4,683,1,400763.47
Toyota,2024,Petrol,Automatic,21541,Second,17.0,1384,2,574093.99
Chevrolet,2019,Diesel,Manual,82766,First,19.6,1826,7,147326.62
Maruti,2014,Petrol,Manual,141534,Fourth,19.9,1481,12,35000.0
Skoda,2026,Petrol,Manual,604,Third,19.6,747,0,610775.51
Toyota,2024,Diesel,Manual,19582,First,18.1,1267,2,553757.35
Toyota,2018,Petrol,Manual,92715,First,18.1,1157,8,166233.71
Hyundai,2007,Petrol,Manual,239999,Second,14.9,1435,19,35000.0
Tata,2017,Petrol,Manual,94108,First,20.4,1560,9,119887.48
MG,2016,Petrol,Automatic,103272,First,17.3,657,10,143765.01
Hyundai,2024,Petrol,Manual,21660,First,12.5,1765,2,362442.49
MG,2023,Electric,Automatic,29838,Second,20.1,1416,3,622960.77
BMW,2020,Petrol,Automatic,66321,First,17.3,1415,6,1496057.13
Maruti,2013,Petrol,Manual,155402,Second,14.5,1044,13,35000.0
Honda,2014,Petrol,Automatic,137594,First,16.3,771,12,78679.08
Maruti,2020,Diesel,Manual,65886,Second,18.1,1610,6,166218.93
Renault,2015,Diesel,Manual,126156,Second,21.2,999,11,61597.73
Tata,2019,CNG,Automatic,78839,Third,18.2,972,7,115103.82
Volkswagen,2020,Petrol,Automatic,62252,Third,17.1,1307,6,215227.73
Hyundai,2022,Petrol,Automatic,40750,Second,21.9,1567,4,310402.4
Maruti,2009,Petrol,Manual,187707,First,13.8,869,17,35000.0
Maruti,2014,Diesel,Automatic,152664,Second,18.1,1830,12,51325.22
Maruti,2015,Petrol,Manual,120772,First,15.6,675,11,60434.76
Skoda,2014,Petrol,Automatic,130716,Second,18.3,1463,12,86004.33
Maruti,2026,Diesel,Manual,6347,First,10.1,1340,0,436553.55
Hyundai,2012,Petrol,Automatic,166016,First,18.7,1282,14,51286.7
Honda,2020,Electric,Manual,64780,Second,27.4,2272,6,332757.78
Jeep,2005,Petrol,Manual,267184,Second,10.6,791,21,35000.0
Renault,2026,Petrol,Automatic,7021,Second,14.5,1668,0,485007.26
Tata,2013,Petrol,Manual,157977,First,18.4,1341,13,50588.42
Hyundai,2018,Petrol,Automatic,89667,Second,12.7,1961,8,140762.31
Skoda,2022,Petrol,Manual,54548,First,17.8,1562,4,398551.13
Lexus,2013,Petrol,Manual,141494,First,25.5,1866,13,397860.13
Ford,2022,Petrol,Automatic,45662,First,16.0,1704,4,377238.53
Nissan,2021,CNG,Automatic,63106,First,19.5,886,5,235108.23
Skoda,2015,Petrol,Manual,140045,Second,17.9,1124,11,81394.12
Mahindra,2005,Petrol,Automatic,241952,Test Drive,16.6,1892,21,35000.0
Volkswagen,2005,Petrol,Manual,250373,First,18.2,950,21,35000.0
Ford,2008,CNG,Manual,212533,Fourth,20.0,1466,18,35000.0
Tata,2011,Diesel,Manual,176005,Second,16.7,1212,15,35000.0
Chevrolet,2018,CNG,Manual,88425,Second,19.2,1262,8,78167.73
Honda,2021,Petrol,Automatic,68087,Second,17.0,1423,5,258788.98
Maruti,2017,CNG,Automatic,117007,Fourth,12.5,1214,9,53119.45
Ford,2021,Electric,Manual,54239,First,19.6,1976,5,356103.5
Honda,2008,Petrol,Manual,199000,Second,21.2,973,18,35000.0
Maruti,2026,CNG,Manual,10618,Test Drive,17.8,1848,0,420081.5
Mahindra,2009,Diesel,Automatic,210771,First,18.7,1638,17,50080.03
Honda,2022,Petrol,Manual,46745,Third,12.4,1184,4,209313.73
Skoda,2011,CNG,Manual,182341,First,22.3,1237,15,45988.23
Toyota,2005,Petrol,Automatic,261487,Third,25.3,989,21,35000.0
Hyundai,2023,Petrol,Manual,29600,First,24.0,1057,3,340403.81
Maruti,2015,Petrol,Automatic,130594,First,13.5,1858,11,73680.59
Maruti,2012,Diesel,Manual,159418,Third,19.4,1671,14,35000.0
Maruti,2012,Petrol,Manual,173858,Third,17.8,1693,14,35000.0
Maruti,2008,Petrol,Manual,207752,First,18.5,1538,18,35000.0
BMW,2008,Diesel,Manual,217862,Fourth,15.8,1150,18,99899.28
Hyundai,2025,CNG,Manual,21034,First,15.6,1317,1,434269.71
Hyundai,2024,Petrol,Manual,35270,Second,16.6,1454,2,277164.53
Hyundai,2010,Diesel,Manual,188901,Second,15.6,1175,16,35000.0
Mahindra,2019,CNG,Manual,83010,Fourth,12.5,915,7,110506.7
Maruti,2024,Petrol,Automatic,21700,First,16.6,1805,2,452703.08
Honda,2020,Petrol,Automatic,83594,First,12.1,1145,6,233349.19
Honda,2018,Diesel,Manual,104222,First,15.3,1138,8,159604.06
Renault,2026,Diesel,Automatic,17115,Second,18.5,1390,0,545185.13
Maruti,2005,Petrol,Manual,258768,Second,19.6,1327,21,35000.0
Maruti,2010,Petrol,Manual,203704,Second,15.0,1495,16,35000.0
MG,2005,Diesel,Automatic,253658,First,9.7,600,21,35000.0
Renault,2021,Diesel,Manual,52861,First,22.5,1363,5,261505.35
MG,2026,CNG,Automatic,7990,First,16.4,1195,0,1023659.08
Hyundai,2014,Diesel,Automatic,142294,Second,22.5,1230,12,70227.93
Nissan,2010,Petrol,Manual,193237,Second,14.1,1378,16,35000.0
Maruti,2010,CNG,Automatic,181384,Second,16.3,1513,16,35000.0
Maruti,2025,Electric,Manual,2199,First,10.2,1555,1,469036.08
Tata,2005,Diesel,Manual,257382,Third,23.9,1476,21,35000.0
Honda,2019,CNG,Manual,78808,First,22.1,1148,7,205484.61
Tata,2009,Diesel,Manual,202583,First,17.6,1446,17,35000.0
Hyundai,2007,Petrol,Automatic,231660,First,24.8,1218,19,35000.0
Maruti,2012,Diesel,Manual,179065,First,15.5,1747,14,38456.23
Skoda,2025,Petrol,Manual,16363,First,18.5,1176,1,730103.34
Mahindra,2014,Petrol,Automatic,139253,First,14.4,754,12,80975.69
Renault,2020,LPG,Manual,71140,First,16.9,1280,6,162291.15
Maruti,2015,Petrol,Manual,134077,First,16.7,1161,11,55191.82
Ford,2005,Petrol,Manual,254993,First,17.6,1293,21,35000.0
Renault,2007,Petrol,Manual,216571,Third,19.6,993,19,35000.0
Maruti,2022,Petrol,Automatic,65647,Second,8.9,1358,4,174640.55
BMW,2008,Petrol,Automatic,217956,First,18.0,1090,18,173962.41
Maruti,2013,Petrol,Manual,152542,Third,22.7,1253,13,35000.0
Hyundai,2021,CNG,Automatic,55845,Third,13.7,1293,5,161070.01
Maruti,2007,CNG,Manual,222959,Second,17.9,1522,19,35000.0
Renault,2019,Petrol,Manual,74553,First,24.7,1148,7,145172.44
Volkswagen,2024,Petrol,Manual,20249,Second,22.0,1025,2,427909.01
Tata,2012,Petrol,Manual,172583,Second,18.1,1083,14,35000.0
Honda,2022,Petrol,Manual,54652,Second,17.8,1494,4,272309.72
Hyundai,2015,LPG,Manual,131710,First,16.8,1398,11,58605.31
Ford,2026,Diesel,Manual,10588,Second,17.6,600,0,423413.85
Maruti,2017,Petrol,Manual,118451,First,15.1,1606,9,92745.43
Renault,2005,Petrol,Manual,267725,First,15.7,1773,21,35000.0
Honda,2014,Electric,Manual,140260,Second,18.4,1560,12,81837.02
Honda,2020,CNG,Manual,69161,Fourth,16.1,1701,6,118875.39
Kia,2017,Petrol,Automatic,108552,Test Drive,20.8,1062,9,158435.95
BMW,2015,Petrol,Manual,146313,First,20.7,813,11,407425.23
Maruti,2019,Petrol,Manual,88713,Third,22.0,1264,7,100117.41
Nissan,2020,Petrol,Automatic,69362,First,16.5,611,6,212682.15
Audi,2022,Petrol,Automatic,45874,Third,18.0,1067,4,1637403.73
Maruti,2012,Electric,Manual,166677,First,20.0,1287,14,48593.24
Hyundai,2025,Petrol,Automatic,693,Second,22.3,1840,1,560569.05
Mahindra,2025,Diesel,Manual,7007,Third,28.8,1576,1,570708.67
Hyundai,2007,Diesel,Automatic,207982,First,23.5,1151,19,35000.0
Honda,2015,Petrol,Manual,138368,Second,17.0,1449,11,67926.12
Mahindra,2021,Diesel,Manual,65302,First,19.0,1932,5,318228.48
Maruti,2010,Diesel,Manual,191758,First,17.1,1570,16,35000.0
Volkswagen,2014,CNG,Automatic,152376,Second,13.2,1269,12,71748.99
Mahindra,2026,Petrol,Manual,13133,First,14.1,600,0,609548.31
Tata,2009,Petrol,Manual,200105,First,18.6,1980,17,35000.0
Honda,2010,Petrol,Automatic,190453,First,14.7,1585,16,37297.2
BMW,2010,Diesel,Manual,186623,Third,17.8,1401,16,183903.68
Mahindra,2025,Petrol,Manual,9589,Second,20.8,1124,1,538651.93
Honda,2012,Diesel,Manual,165548,Second,14.7,1632,14,49562.6
Toyota,2016,Petrol,Manual,112727,Test Drive,18.2,1872,10,157691.28
Tata,2008,Petrol,Automatic,203563,First,14.2,1372,18,35000.0
Maruti,2012,CNG,Manual,169618,First,25.0,1748,14,35420.59
Hyundai,2022,Diesel,Manual,32374,First,14.4,748,4,294034.51
Tata,2016,Diesel,Manual,124125,First,14.2,1548,10,101783.92
Chevrolet,2022,Petrol,Manual,33930,Fourth,19.9,1757,4,135684.05
Maruti,2007,Petrol,Manual,228865,Second,18.5,956,19,35000.0
Hyundai,2024,Petrol,Manual,17053,First,18.0,1172,2,374139.03
Tata,2021,Petrol,Manual,51801,First,16.8,1114,5,216513.27
Mahindra,2019,Petrol,Manual,84493,First,15.6,1384,7,219432.58
Toyota,2025,Diesel,Manual,500,Third,15.1,1146,1,521128.64
Toyota,2013,Petrol,Manual,145707,First,16.7,1473,13,80261.86
Mahindra,2011,Diesel,Manual,169444,First,28.8,967,15,60450.82
Hyundai,2017,Petrol,Automatic,110198,Second,18.6,1177,9,104767.0
Tata,2009,Diesel,Automatic,193546,First,14.0,600,17,35000.0
Nissan,2020,Petrol,Manual,59685,Second,15.5,753,6,158759.63
Kia,2025,Diesel,Manual,14198,Second,15.6,1135,1,521661.67
Hyundai,2022,Diesel,Manual,59263,Second,18.2,1183,4,231885.2
Renault,2017,Petrol,Manual,119928,First,17.0,1489,9,95531.27
Hyundai,2021,Diesel,Manual,59969,First,15.8,1200,5,251329.93
BMW,2021,Petrol,Manual,68337,Second,21.7,1450,5,1172463.36
MG,2026,Petrol,Manual,7545,Second,13.1,1806,0,726515.03
Honda,2017,Diesel,Manual,108002,First,14.3,1120,9,136376.13
Renault,2011,Diesel,Manual,188001,Second,20.3,1330,15,35000.0
Renault,2005,Petrol,Manual,256918,Second,15.9,1725,21,35000.0
Honda,2005,CNG,Automatic,250573,Second,11.6,1001,21,35000.0
Maruti,2007,Petrol,Manual,224361,Second,26.6,1300,19,35000.0
Mahindra,2023,Petrol,Manual,21293,Second,9.7,1515,3,322292.84
Nissan,2023,Petrol,Manual,48875,Second,13.0,1469,3,241853.52
Kia,2019,CNG,Automatic,95442,First,13.4,600,7,173456.69
Hyundai,2008,Petrol,Manual,214747,First,21.4,895,18,35000.0
Ford,2016,Petrol,Manual,119185,First,18.4,1635,10,93122.46
Kia,2009,Diesel,Automatic,199360,First,23.0,1496,17,47270.39
Hyundai,2013,Petrol,Manual,149595,First,15.7,796,13,44380.44
Maruti,2009,Diesel,Manual,191967,First,23.8,1910,17,35000.0
Ford,2011,Petrol,Manual,197128,Third,9.9,1705,15,35000.0
Maruti,2008,LPG,Manual,208376,Second,22.7,994,18,35000.0
Maruti,2019,Petrol,Manual,71694,First,21.6,697,7,158881.01
Mahindra,2025,Petrol,Manual,10357,First,12.9,1078,1,606942.09
Volkswagen,2018,Petrol,Manual,94071,First,8.2,916,8,142641.96
Audi,2011,Diesel,Manual,166845,Second,12.6,1691,15,273717.92
Maruti,2017,Diesel,Manual,109818,Third,23.5,1449,9,84364.35
Hyundai,2023,Petrol,Manual,31750,First,13.9,1426,3,326478.02
Tata,2014,Diesel,Automatic,148255,Second,16.0,1178,12,61221.81
Maruti,2012,Petrol,Manual,169024,First,16.1,1969,14,35000.0
Skoda,2011,Diesel,Manual,175615,Third,16.8,1335,15,47910.07
Hyundai,2008,Petrol,Manual,217457,Fourth,18.5,1937,18,35000.0
Mahindra,2023,Diesel,Manual,46413,Second,19.7,1481,3,423491.09
Hyundai,2016,Petrol,Automatic,111339,Second,22.2,1169,10,100022.2
Toyota,2014,Petrol,Manual,140176,Second,20.0,1115,12,78557.43
Maruti,2023,Petrol,Automatic,37491,First,20.0,1273,3,299727.69
Hyundai,2005,Diesel,Manual,246702,First,17.2,600,21,35000.0
Mahindra,2012,Diesel,Manual,175763,Second,18.7,1537,14,48384.58
Maruti,2018,Diesel,Manual,95439,Third,21.2,1348,8,89796.13
Maruti,2006,Petrol,Manual,238976,Third,18.0,1254,20,35000.0
Maruti,2009,Petrol,Automatic,210513,First,19.6,1737,17,35000.0
Skoda,2021,Diesel,Manual,67484,Second,11.1,1249,5,230776.78
Maruti,2016,Diesel,Manual,127458,Second,14.2,943,10,57069.02
Honda,2026,Petrol,Automatic,14660,First,18.6,600,0,592349.57
Maruti,2019,CNG,Manual,72455,First,15.6,1481,7,121317.81
Honda,2012,Diesel,Manual,164192,First,19.8,1259,14,60240.64
Maruti,2015,Electric,Manual,133007,First,8.9,1203,11,74580.62
Tata,2014,Petrol,Manual,149014,Third,15.0,1071,12,35000.0
Skoda,2016,Diesel,Automatic,119191,First,14.8,1593,10,172409.94
Honda,2020,Electric,Manual,55440,Second,24.8,1261,6,300980.99
Hyundai,2009,LPG,Manual,191058,Third,24.3,1465,17,35000.0
Ford,2016,Petrol,Automatic,117031,Second,15.1,927,10,83864.76
Maruti,2012,LPG,Manual,175918,First,13.9,954,14,35000.0
Skoda,2018,CNG,Automatic,95457,Test Drive,13.9,1714,8,222049.11
Maruti,2006,CNG,Automatic,241681,Second,18.5,1504,20,35000.0
Volkswagen,2016,Petrol,Automatic,128494,First,11.4,1637,10,128772.81
Honda,2011,Diesel,Manual,179212,First,16.1,1693,15,49264.19
Kia,2021,Petrol,Automatic,60344,Second,14.8,893,5,250215.37
Hyundai,2026,Petrol,Manual,22298,First,20.8,1046,0,453250.46
Honda,2009,Petrol,Manual,207878,Third,11.9,1627,17,35000.0
Hyundai,2020,CNG,Manual,57040,First,20.5,1610,6,200687.93
Maruti,2010,Petrol,Manual,205495,Second,18.3,1330,16,35000.0
Tata,2006,Petrol,Manual,244412,Third,20.5,1275,20,35000.0
Tata,2014,Petrol,Automatic,146091,Third,19.4,1544,12,48191.08
Toyota,2020,Petrol,Manual,70666,Second,15.4,1308,6,249777.95
Honda,2012,Diesel,Automatic,171022,First,20.8,868,14,63410.96
Chevrolet,2018,Diesel,Manual,77394,Second,10.9,1496,8,82892.98
Toyota,2017,Petrol,Manual,109671,Second,12.1,1560,9,146748.51
Toyota,2020,Petrol,Manual,81329,First,22.1,742,6,272007.79
Maruti,2006,Diesel,Manual,244466,First,19.9,1615,20,35000.0
Maruti,2015,Petrol,Automatic,130502,First,14.4,1368,11,71663.87
Skoda,2023,Diesel,Automatic,49681,First,14.7,1320,3,616291.47
Mahindra,2014,Diesel,Manual,145603,Second,14.0,1578,12,70948.96
Hyundai,2015,Diesel,Manual,146385,Second,18.7,1101,11,62350.17
Maruti,2021,Diesel,Manual,59603,Second,24.2,1649,5,226677.3
Kia,2008,Diesel,Automatic,211243,Second,25.3,1214,18,38427.5
Skoda,2006,Petrol,Manual,239092,First,17.8,1822,20,35000.0
Maruti,2009,Diesel,Automatic,211294,First,19.0,1118,17,35000.0
Hyundai,2005,Petrol,Manual,252183,First,13.8,2202,21,35000.0
Volkswagen,2024,Diesel,Manual,13283,First,25.0,1398,2,669214.85
Audi,2009,Petrol,Manual,205863,First,19.4,1435,17,238741.52
Tata,2024,Petrol,Manual,23323,First,20.2,600,2,350666.58
Maruti,2023,Diesel,Manual,31867,Third,16.3,726,3,198870.96
Nissan,2005,Petrol,Manual,247507,First,12.2,989,21,35000.0
Jeep,2017,Petrol,Automatic,118376,First,19.6,1012,9,250446.0
Tata,2024,CNG,Manual,34816,First,17.5,1240,2,315646.44
Kia,2018,Petrol,Manual,82796,First,19.1,1419,8,204228.92
Skoda,2021,Petrol,Manual,72335,Second,18.1,1439,5,282010.14
Honda,2018,Diesel,Automatic,103118,First,12.6,954,8,188931.91
